timestamp,open,high,low,close,volume,sma_20,sma_50,sma_200,rsi,macd,macd_signal,macd_diff,bb_high,bb_low,bb_width,atr,obv,cci,log_ret,ret_lag_1,ret_lag_2,ret_lag_3,ret_lag_7,vol_5,vol_20
2014-09-28,399.47100830078125,401.0169982910156,374.3320007324219,377.1809997558594,23613300.0,389.91039886474607,372.76684020996095,310.84317024230955,33.93372352563982,-17.904762832875804,-7.666231336523544,4.553429831017588,459.22700076397643,320.5937969655157,138.63320379846073,0.0,-89381000.0,-163.1206336139823,-0.05753862134517328,-0.012202475999442203,-0.0175225712651671,-0.027867817193167922,-0.024967658573127677,0.017533206650025362,0.041653823694656276
2014-09-29,376.9280090332031,385.21099853515625,372.239990234375,375.4670104980469,32497700.0,389.91039886474607,372.76684020996095,310.84317024230955,33.93372352563982,-17.904762832875804,-7.666231336523544,4.553429831017588,459.22700076397643,320.5937969655157,138.63320379846073,0.0,-121878700.0,-163.1206336139823,-0.004554565208133669,-0.05753862134517328,-0.012202475999442203,-0.0175225712651671,0.008317415847792081,0.02060972469845517,0.041653823694656276
2014-09-30,376.0880126953125,390.97698974609375,373.4429931640625,386.9440002441406,34707300.0,389.91039886474607,372.76684020996095,310.84317024230955,33.93372352563982,-17.904762832875804,-7.666231336523544,4.553429831017588,459.22700076397643,320.5937969655157,138.63320379846073,22.963640485491073,-87171400.0,-163.1206336139823,0.03010936786854685,-0.004554565208133669,-0.05753862134517328,-0.012202475999442203,0.08033258980830758,0.031354246685617516,0.041653823694656276
2014-10-01,387.427001953125,391.3789978027344,380.7799987792969,383.614990234375,26229400.0,389.91039886474607,372.76684020996095,310.84317024230955,32.93373192387091,-17.904762832875804,-7.666231336523544,4.553429831017588,459.22700076397643,320.5937969655157,138.63320379846073,22.0804518096301,-113400800.0,-163.1206336139823,-0.008640560327416795,0.03010936786854685,-0.004554565208133669,-0.05753862134517328,-0.029306072958098176,0.031238739672027508,0.041653823694656276
2014-10-02,383.9880065917969,385.49700927734375,372.9460144042969,375.0719909667969,21777700.0,389.91039886474607,372.76684020996095,310.84317024230955,30.453554355714942,-17.904762832875804,-7.666231336523544,4.553429831017588,459.22700076397643,320.5937969655157,138.63320379846073,21.399776314159872,-135178500.0,-163.1206336139823,-0.022521436563615105,-0.008640560327416795,0.03010936786854685,-0.004554565208133669,-0.027867817193167922,0.03171122288203396,0.041653823694656276
2014-10-03,375.1809997558594,377.69500732421875,357.8590087890625,359.5119934082031,30901200.0,389.91039886474607,372.76684020996095,310.84317024230955,26.534065257701556,-17.904762832875804,-7.666231336523544,4.553429831017588,459.22700076397643,320.5937969655157,138.63320379846073,21.2880779013739,-166079700.0,-163.1206336139823,-0.042370445494222315,-0.022521436563615105,-0.008640560327416795,0.03010936786854685,-0.0175225712651671,0.02666494118690696,0.041653823694656276
2014-10-04,359.8919982910156,364.48699951171875,325.885986328125,328.8659973144531,47236500.0,389.91039886474607,372.76684020996095,310.84317024230955,20.84395686858616,-17.904762832875804,-7.666231336523544,4.553429831017588,459.22700076397643,320.5937969655157,138.63320379846073,22.524716135818174,-213316200.0,-163.1206336139823,-0.0890971731632362,-0.042370445494222315,-0.022521436563615105,-0.008640560327416795,-0.012202475999442203,0.043902409185408026,0.041653823694656276
2014-10-05,328.9159851074219,341.8009948730469,289.2959899902344,320.510009765625,83308096.0,389.91039886474607,372.76684020996095,310.84317024230955,19.609189575775687,-17.904762832875804,-7.666231336523544,4.553429831017588,459.22700076397643,320.5937969655157,138.63320379846073,24.666165332032055,-296624296.0,-163.1206336139823,-0.02573685720834996,-0.0890971731632362,-0.042370445494222315,-0.022521436563615105,-0.05753862134517328,0.03115058391070515,0.041653823694656276
2014-10-06,320.3890075683594,345.1340026855469,302.55999755859375,330.0790100097656,79011800.0,389.91039886474607,372.76684020996095,310.84317024230955,25.082401490853826,-17.904762832875804,-7.666231336523544,4.553429831017588,459.22700076397643,320.5937969655157,138.63320379846073,25.945296745954987,-217612496.0,-163.1206336139823,0.029418542484082596,-0.02573685720834996,-0.0890971731632362,-0.042370445494222315,-0.004554565208133669,0.04257391041125173,0.041653823694656276
2014-10-07,330.5840148925781,339.24700927734375,320.48199462890625,336.18701171875,49199900.0,383.85304870605466,372.76684020996095,310.84317024230955,28.431847125076942,-17.904762832875804,-7.666231336523544,4.553429831017588,449.6259686709643,318.080128741145,131.5458399298193,25.432419453275166,-168412596.0,-134.30048461847542,0.018335537549769843,0.029418542484082596,-0.02573685720834996,-0.0890971731632362,0.03010936786854685,0.04796277589337897,0.041653823694656276
2014-10-08,336.1159973144531,354.364013671875,327.18798828125,352.94000244140625,54736300.0,380.2780487060547,372.76684020996095,310.84317024230955,36.780527501497374,-17.904762832875804,-7.666231336523544,4.553429831017588,444.5945910873064,315.96150632480294,128.63308476250347,25.55696273451444,-113676296.0,-90.02733926672973,0.048630490107531996,0.018335537549769843,0.029418542484082596,-0.02573685720834996,-0.008640560327416795,0.054998142503431637,0.04154449776762373
2014-10-09,352.74798583984375,382.72601318359375,347.68701171875,365.0260009765625,83641104.0,378.78954925537107,372.76684020996095,310.84317024230955,42.03399742934322,-17.904762832875804,-7.666231336523544,4.553429831017588,443.0711638087017,314.5079347020404,128.5632291066613,26.234251215252247,-30035192.0,-34.97896838340801,0.03367050886515816,0.048630490107531996,0.018335537549769843,0.029418542484082596,-0.022521436563615105,0.028223207886417998,0.0397881624807366
2014-10-10,364.68701171875,375.0669860839844,352.9630126953125,361.56201171875,43665700.0,376.42245025634764,372.76684020996095,310.84317024230955,40.9828202906682,-17.904762832875804,-7.666231336523544,4.553429831017588,439.57064912276536,313.27425138992993,126.29639773283543,25.939231370496508,-73700892.0,-34.926822406557356,-0.009535019685869594,0.03367050886515816,0.048630490107531996,0.018335537549769843,-0.042370445494222315,0.02171502921447764,0.038721192004443926
2014-10-11,361.36199951171875,367.1910095214844,355.95098876953125,362.29901123046875,13345200.0,374.5963500976562,372.76684020996095,310.84317024230955,41.319058938671844,-17.904762832875804,-7.666231336523544,4.553429831017588,437.15761306220907,312.0350871331034,125.12252592910568,24.889287754886265,-60355692.0,-33.75289779412769,0.002036301839769173,-0.009535019685869594,0.03367050886515816,0.048630490107531996,-0.0890971731632362,0.023425158188425138,0.038500759051684964
2014-10-12,362.6059875488281,379.4330139160156,356.1440124511719,378.54901123046875,17552800.0,373.4162002563477,372.76684020996095,310.84317024230955,48.31157292801314,-17.904762832875804,-7.666231336523544,4.553429831017588,434.7317974402929,312.10060307240246,122.63119436789043,24.774981591311796,-42802892.0,-5.539577621738995,0.04387568380252532,0.002036301839769173,-0.009535019685869594,0.03367050886515816,-0.02573685720834996,0.02598977980921521,0.03993287063618424
2014-10-13,377.9209899902344,397.22601318359375,368.8970031738281,390.41400146484375,35221400.0,371.14735107421876,372.76684020996095,310.84317024230955,52.73980605622909,-14.44616134704512,-7.666231336523544,4.553429831017588,426.08981228337825,316.2048898650593,109.88492241831898,25.028840764058497,-7581492.0,40.894486269848436,0.030862165749712976,0.04387568380252532,0.002036301839769173,-0.009535019685869594,0.029418542484082596,0.022747329978964417,0.03581796908819779
2014-10-14,391.6919860839844,411.697998046875,391.3240051269531,400.8699951171875,38491500.0,370.03060150146484,372.76684020996095,310.84317024230955,56.29339237064154,-10.737705859132745,-7.666231336523544,4.553429831017588,421.4929484780507,318.56825452487897,102.92469395317175,24.76135189391369,30910008.0,95.48279800299439,0.02642945473533767,0.030862165749712976,0.04387568380252532,0.002036301839769173,0.018335537549769843,0.02188816626577554,0.036035654194555046
2014-10-15,400.9549865722656,402.22698974609375,388.7659912109375,394.77301025390625,25267100.0,369.1905517578125,372.76684020996095,310.84317024230955,53.75518992063869,-8.196222934800687,-7.666231336523544,4.553429831017588,418.4126697868836,319.9684337287414,98.44423605814222,23.95418379685959,5642908.0,83.3199994429099,-0.015326230901940996,0.02642945473533767,0.030862165749712976,0.04387568380252532,0.048630490107531996,0.023825502329700043,0.03568223240773339
2014-10-16,394.51800537109375,398.8070068359375,373.07000732421875,382.5559997558594,26990000.0,368.097102355957,372.76684020996095,310.84317024230955,48.98869412461026,-7.086204695526533,-7.666231336523544,4.553429831017588,415.0595162673472,321.13468844456685,93.92482782278034,24.081527776492386,-21347092.0,55.96414894285054,-0.031435894996154054,-0.015326230901940996,0.02642945473533767,0.030862165749712976,0.03367050886515816,0.032431424353009046,0.036131864218875445
2014-10-17,382.7560119628906,385.4779968261719,375.3890075683594,383.75799560546875,13600700.0,367.3090026855469,372.76684020996095,310.84317024230955,49.46348981292602,-6.039892107573394,-7.666231336523544,4.553429831017588,412.63622486291547,321.9817805081783,90.65444435473717,23.082060739443822,-7746392.0,50.52857376920282,0.0031370869973757617,-0.031435894996154054,-0.015326230901940996,0.02642945473533767,-0.009535019685869594,0.02667669593778306,0.03608409106050235
2014-10-18,383.97601318359375,395.1579895019531,378.97100830078125,391.4419860839844,11416800.0,368.0220520019531,372.76684020996095,310.84317024230955,52.50676095478702,-4.538332952257633,-7.666231336523544,4.553429831017588,414.38488437139125,321.659219632515,92.72566473887628,22.589555058138682,3670408.0,73.54913853044053,0.01982518661870101,0.0031370869973757617,-0.031435894996154054,-0.015326230901940996,0.002036301839769173,0.02409938434358348,0.03389896774699964
2014-10-19,391.2539978027344,393.9389953613281,386.4570007324219,389.5459899902344,5914570.0,368.7260009765625,372.76684020996095,310.84317024230955,51.67978777543699,-3.461426374206667,-7.666231336523544,4.553429831017588,415.9393523571219,321.5126495960031,94.4267027611188,21.51044359890779,-2244162.0,74.31751292107467,-0.004855387987120306,0.01982518661870101,0.0031370869973757617,-0.031435894996154054,0.04387568380252532,0.019270044244197544,0.03390202826822007
2014-10-20,389.2309875488281,390.0840148925781,378.25201416015625,382.8450012207031,16419000.0,368.52105102539065,372.76684020996095,310.84317024230955,48.75698714200411,-3.1128015055059564,-7.666231336523544,4.553429831017588,415.45102721087727,321.591074839904,93.85995237097325,20.819126251301658,-18663162.0,53.189610131215815,-0.017351722052715512,-0.004855387987120306,0.01982518661870101,0.0031370869973757617,0.030862165749712976,0.019541561018203295,0.03347756035839793
2014-10-21,382.4209899902344,392.64599609375,380.8340148925781,386.4750061035156,14188900.0,368.66405181884767,372.76684020996095,310.84317024230955,50.393684731581324,-2.5146158028464924,-6.635908229788134,4.1212924269416416,415.79413104945354,321.5339725882418,94.26015846121174,20.17575874772096,-4474262.0,62.645260844594816,0.009436987957972875,-0.017351722052715512,-0.004855387987120306,0.01982518661870101,0.02642945473533767,0.01410511557144468,0.03349116430789714
2014-10-22,386.1180114746094,388.57598876953125,382.2489929199219,383.1579895019531,11641300.0,369.06835174560547,372.76684020996095,310.84317024230955,48.858025627735564,-2.281900513390724,-5.765106686508652,3.483206173117928,416.5488008130655,321.58790267814544,94.96089813492006,19.186561397855847,-16115562.0,53.9470385494424,-0.008619789324393464,0.009436987957972875,-0.017351722052715512,-0.004855387987120306,-0.015326230901940996,0.014837140156969145,0.03313338329644973
2014-10-23,382.9620056152344,385.0480041503906,356.4469909667969,358.4169921875,26456900.0,369.0136016845703,372.76684020996095,310.84317024230955,39.25038294804776,-4.0472099668116925,-5.42152734256926,1.3743173757575677,416.5405051027773,321.4866982663633,95.05380683641397,19.85902223969427,-42572462.0,-6.178558740388361,-0.06675031813644425,-0.008619789324393464,0.009436987957972875,-0.017351722052715512,-0.031435894996154054,0.029111335931920695,0.03519960598152479
2014-10-24,358.59100341796875,364.3450012207031,353.30499267578125,358.3450012207031,15585700.0,370.4875518798828,372.76684020996095,310.84317024230955,39.22621149366333,-5.389907992150256,-5.41520347248546,0.025295480335203457,414.65217812816167,326.32292563160394,88.32925249655773,19.229092690067667,-58158162.0,-37.88623039041629,-0.00020087830465635576,-0.06675031813644425,-0.008619789324393464,0.009436987957972875,0.0031370869973757617,0.029690537243387688,0.028316776531562324
2014-10-25,358.6109924316406,359.8609924316406,342.87701416015625,347.27099609375,18127500.0,371.8256011962891,372.76684020996095,310.84317024230955,35.594941314783526,-7.263852347005582,-5.784933247389485,-1.478919099616097,411.2159992282367,332.4352031643415,78.7807960638952,19.068727374454575,-76285662.0,-81.91899876520704,-0.031390769190214725,-0.00020087830465635576,-0.06675031813644425,-0.008619789324393464,0.01982518661870101,0.030422718434939596,0.02865850617907742
2014-10-26,347.48699951171875,359.22100830078125,343.9309997558594,354.7040100097656,11272500.0,373.0568511962891,372.76684020996095,310.84317024230955,39.63434296463275,-8.056316445435016,-6.239209886998591,-1.817106558436425,408.4914917712689,337.62221062130925,70.86928114995965,18.79881888663081,-65013162.0,-83.59089850504057,0.021178223352178425,-0.031390769190214725,-0.00020087830465635576,-0.06675031813644425,-0.004855387987120306,0.033511493428524046,0.028331349221922184
2014-10-27,354.7770080566406,358.6319885253906,349.8089904785156,352.989013671875,13033000.0,373.89695129394534,372.76684020996095,310.84317024230955,39.02615784587375,-8.722191826481492,-6.735806274895172,-1.98638555158632,406.47696492106087,341.3169376668298,65.16002725423107,18.086260255219678,-78046162.0,-89.35168792073549,-0.004846733365239283,0.021178223352178425,-0.031390769190214725,-0.00020087830465635576,-0.017351722052715512,0.03379308383141531,0.028170411704659393
2014-10-28,353.2149963378906,359.9840087890625,352.6789855957031,357.6180114746094,7845880.0,374.13085174560547,372.76684020996095,310.84317024230955,41.62969942064246,-8.775226082906784,-7.143690236497495,-1.6315358464092888,406.16833737641946,342.0933661147915,64.07497126162798,17.31617189365823,-70200282.0,-82.00056361161471,0.013028475982844394,-0.004846733365239283,0.021178223352178425,-0.031390769190214725,0.009436987957972875,0.020162922761003472,0.02615031443832776
2014-10-29,357.0889892578125,357.8330078125,335.3429870605469,335.59100341796875,18192700.0,372.65910186767576,372.76684020996095,310.84317024230955,34.1559216097251,-10.473914805901813,-7.8097351503783585,-2.664179655523455,408.6899305432698,336.62827319208174,72.06165735118805,17.68573252639358,-88392982.0,-131.79920685873526,-0.06357224291092703,0.013028475982844394,-0.004846733365239283,0.021178223352178425,-0.008619789324393464,0.034669178248988894,0.028613487785148415
2014-10-30,335.7090148925781,350.9129943847656,335.0719909667969,345.30499267578125,30177900.0,371.8462509155273,372.76684020996095,310.84317024230955,39.328953821257976,-10.910530305563611,-8.42989418141541,-2.4806361241482016,409.5370731982809,334.15542863277375,75.38164456550714,17.55396616150609,-58215082.0,-116.4147038920404,0.028534896464091998,-0.06357224291092703,0.013028475982844394,-0.004846733365239283,-0.06675031813644425,0.03705054996295654,0.02949293777168785
2014-10-31,345.0090026855469,348.0450134277344,337.1419982910156,338.3210144042969,12545400.0,370.64735107421876,372.76684020996095,310.84317024230955,37.07375429927973,-11.68539792033937,-9.080994929200202,-2.6044029911391675,410.9140492321029,330.3806529163346,80.5333963157683,17.078898231164136,-70760482.0,-115.22059754131196,-0.02043287172521867,0.028534896464091998,-0.06357224291092703,0.013028475982844394,-0.00020087830465635576,0.03542303155638343,0.029745920692213178
2014-11-01,338.6499938964844,340.52899169921875,321.05499267578125,325.7489929199219,16677200.0,368.0073501586914,372.76684020996095,310.84317024230955,33.36482660096782,-13.16221730479657,-9.897239404319476,-3.264977900477094,412.55186528174033,323.46283503564246,89.08903024609788,17.24997685918366,-87437682.0,-137.16246412519146,-0.037868067090557754,-0.02043287172521867,0.028534896464091998,-0.06357224291092703,-0.031390769190214725,0.03737302245665191,0.02849436814014972
2014-11-02,326.07501220703125,329.04998779296875,320.6260070800781,325.8919982910156,8603620.0,364.78125,372.76684020996095,310.84317024230955,33.446388127903035,-14.157864914813445,-10.74936450641827,-3.4085004083951738,411.6524768523924,317.9100231476076,93.7424537047848,16.619548563019872,-78834062.0,-132.5451646679543,0.0004389084643792419,-0.037868067090557754,-0.02043287172521867,0.028534896464091998,0.021178223352178425,0.03528915178846294,0.02711678305939384
2014-11-03,325.5690002441406,334.00201416015625,325.4809875488281,327.5539855957031,12948500.0,361.1154495239258,372.76684020996095,310.84317024230955,34.45056634294748,-14.644007332375054,-11.528293071609628,-3.115714260765426,407.58967756814087,314.64122147971074,92.94845608843013,16.041082709327604,-65885562.0,-109.8696233799064,0.005086850113011883,0.0004389084643792419,-0.037868067090557754,-0.02043287172521867,-0.004846733365239283,0.025368698634101128,0.02604664516953818
2014-11-04,327.1610107421875,331.7669982910156,325.0769958496094,330.49200439453125,15655500.0,357.90139923095705,372.76684020996095,310.84317024230955,36.28085937865686,-14.623632999419954,-12.147361057171693,-2.4762719422482604,403.5032215040079,312.2995769579062,91.20364454610171,15.37314840447608,-50230062.0,-101.91960238096652,0.008929583542813927,0.005086850113011883,0.0004389084643792419,-0.037868067090557754,0.013028475982844394,0.019829344600594687,0.026353350925474337
2014-11-05,330.6830139160156,343.3689880371094,330.6830139160156,339.4859924316406,19817200.0,355.7478988647461,372.76684020996095,310.84317024230955,41.65192699555711,-13.723549983467308,-12.462598842430818,-1.2609511410364895,400.5500362626671,310.9457614668251,89.604274795842,15.194850921483368,-30412862.0,-66.49352797840332,0.02685022019464371,0.008929583542813927,0.005086850113011883,0.0004389084643792419,-0.06357224291092703,0.023761143185634406,0.026944629876262338
2014-11-06,339.4580078125,352.96600341796875,338.42401123046875,349.2900085449219,18797000.0,354.0244995117188,370.6059600830078,310.84317024230955,46.90574071704674,-12.079876249869756,-12.386054323918607,0.30617807404885156,396.99866453785717,311.0503344855804,85.94833005227679,15.148218154770271,-11615862.0,-30.016054237473746,0.028469860439230645,0.02685022019464371,0.008929583542813927,0.005086850113011883,0.028534896464091998,0.01287974670547205,0.027971257143746295
2014-11-07,349.8179931640625,352.73199462890625,341.7760009765625,342.4150085449219,16834200.0,351.5731506347656,368.9654602050781,310.84317024230955,43.919280466584894,-11.202868324687984,-12.149417124072482,0.9465487993844981,391.192398611628,311.95390265790326,79.23849595372474,14.84877354745409,-28450062.0,-29.59256701495228,-0.01987907050661142,0.028469860439230645,0.02685022019464371,0.008929583542813927,-0.02043287172521867,0.01964084060921159,0.02754431471764098
2014-11-08,342.15399169921875,347.0320129394531,342.15399169921875,345.4880065917969,8535470.0,349.37025146484376,367.9793005371094,310.84317024230955,45.586942848384005,-10.142946392960823,-11.748122977850151,1.6051765848893282,384.997379346589,313.7431235830985,71.2542557634905,14.136576954081253,-19914592.0,-26.50966983609635,0.008934452738033633,-0.01987907050661142,0.028469860439230645,0.02685022019464371,-0.037868067090557754,0.01948025305019831,0.027764389365135814
2014-11-09,345.3760070800781,363.6260070800781,344.2550048828125,363.2640075683594,24205600.0,348.3912017822266,367.0665008544922,310.84317024230955,54.09137474496063,-7.778905526463461,-10.954279487572816,3.1753739611093543,381.2538493546212,315.52855420983195,65.72529514478924,14.510464471451566,4291008.0,42.359851676743205,0.050171934079645264,0.008934452738033633,-0.01987907050661142,0.028469860439230645,0.0004389084643792419,0.026152677125604665,0.030301102530590648
2014-11-10,362.2650146484375,374.8160095214844,357.5610046386719,366.92401123046875,30450100.0,347.41365203857424,366.4285607910156,310.84317024230955,55.629078814302964,-5.5461221562877085,-9.872648021315793,4.326525865028085,376.64974217310964,318.17756190403884,58.472180269070805,14.706503072263061,34741108.0,107.48701324550355,0.01002490925623583,0.050171934079645264,0.008934452738033633,-0.01987907050661142,0.005086850113011883,0.025957234481021274,0.030313702707862003
2014-11-11,365.85699462890625,371.30999755859375,363.7349853515625,367.69500732421875,15838900.0,346.6405029296875,365.7394207763672,310.84317024230955,55.96369327457529,-3.6720828228163214,-8.6325349816159,4.960452158799578,372.6999171687243,320.5810886906507,52.118828478073624,14.197110867603644,50580008.0,129.96370618234522,0.002099037344141317,0.01002490925623583,0.050171934079645264,0.008934452738033633,0.008929583542813927,0.025346297471598587,0.030296339384934434
2014-11-12,367.9849853515625,429.7179870605469,367.9849853515625,423.5610046386719,45783200.0,349.89770355224607,365.4948211669922,310.84317024230955,72.27758042480961,2.294575504250986,-6.447112884442523,8.74168838869351,392.2329279367209,307.56247916777124,84.67044876894965,17.613244358226822,96363208.0,304.65056637062776,0.14144374235950072,0.002099037344141317,0.01002490925623583,0.050171934079645264,0.02685022019464371,0.058442775279502084,0.040833816372990966
2014-11-13,427.27301025390625,457.0929870605469,401.12298583984375,420.7349853515625,58945000.0,353.01720275878904,365.44542114257814,310.84317024230955,70.84774889362464,6.7177213671781715,-3.8141460341183846,10.531867401296555,405.38760330574485,300.64680221183323,104.74080109391161,20.353012705546558,37418208.0,295.0737267668924,-0.006694405456441629,0.14144374235950072,0.002099037344141317,0.01002490925623583,0.028469860439230645,0.061048979301998575,0.04093108409111119
2014-11-14,418.4169921875,419.25201416015625,384.78900146484375,397.8179931640625,29589200.0,355.5445526123047,365.1703009033203,310.84317024230955,60.41101571203106,8.278457679389703,-1.395625291416767,9.67408297080647,411.3292032816448,299.7599019429646,111.56930133868025,21.46679636134457,7829008.0,154.9073019424643,-0.05600854991385603,-0.006694405456441629,0.14144374235950072,0.002099037344141317,-0.01987907050661142,0.07355564183296164,0.04251818633807406
2014-11-15,399.6499938964844,405.52801513671875,371.00799560546875,376.13299560546875,15727500.0,356.61600189208986,364.6044610595703,310.84317024230955,52.52605153083957,7.677058031241586,0.41891137311490345,7.258146658126682,413.1135304280083,300.1184733561714,112.99505707183687,22.399169444909244,-7898492.0,86.36246367344552,-0.056051804516045835,-0.05600854991385603,-0.006694405456441629,0.14144374235950072,0.008934452738033633,0.08094971671122994,0.04459918769329973
2014-11-16,374.7300109863281,390.79901123046875,374.60198974609375,387.8819885253906,11905600.0,358.36065063476565,364.3717010498047,310.84317024230955,55.88566469853428,8.055629730364387,1.9462550445648004,6.109374685799587,416.43540340261194,300.28589786691936,116.14950553569258,21.956158876299657,4007108.0,76.1984031171817,0.0307583475088815,-0.056051804516045835,-0.05600854991385603,-0.006694405456441629,0.050171934079645264,0.0817078060760863,0.044981286197929835
2014-11-17,388.3489990234375,410.1990051269531,377.50201416015625,387.4079895019531,41518800.0,359.8501495361328,364.57624084472656,310.84317024230955,55.71436264249454,8.222617552817553,3.201527546215351,5.021090006602202,419.28449783411935,300.41580123814623,118.86869659597312,22.72336116847803,-37511692.0,85.09144286126879,-0.00122276592224785,0.0307583475088815,-0.056051804516045835,-0.05600854991385603,0.01002490925623583,0.037680022094127665,0.04495550041192693
2014-11-18,387.7850036621094,392.4020080566406,371.11700439453125,375.197998046875,32222500.0,361.83049926757815,364.57086059570315,310.84317024230955,51.348106731863524,7.285727012137045,4.01836743939969,3.2673595727373543,420.53454234875176,303.12645618640454,117.40808616234722,22.620621346594554,-69734192.0,46.98127824147687,-0.032024492730085764,-0.00122276592224785,0.0307583475088815,-0.056051804516045835,0.002099037344141317,0.037508648458975447,0.042969325329305655
